,CBOEVIX,S&PCOMP,SMB,HML,SBcov,HLcov,MKT,SMB_mom,HML_mom,MKT_mom,CBOEVIX_d,CBOEVIX_roll,CBOEVIX_spr,MKTVol,SMBVol,HMLVol,MSCov,MHCov,SHCov,MKTp,SMBp,HMLp,MSCovp,MHCovp,SHCovp,Rsqr,classifier
2015-10-08,17.42,2013.43,0.003899999999999999,0.0028000000000000004,0.6485035571997766,0.9969164231961133,0.008818386335509576,0.9746118711178443,0.8550304845213956,1.0226218833962293,0.010973568533034564,0.010404734500920604,0.0005688340321139598,9.239505140581946e-05,5.408623015873049e-05,5.2492142857142163e-05,-5.67508115158568e-05,1.985244195306516e-05,-7.129561752987603e-06,330.91222795116107,-230.5005187283007,-514.7172369648815,107.43511714834261,359.4201465911787,88.77257813904836,0.4991840487190772,0.0
2015-10-09,17.08,2014.89,0.0016,-0.0102,0.628309953835456,0.9734280734206122,0.0007251307470337309,0.9804853858091901,0.852790380470856,1.0449536098246563,0.010759388664996,0.010405521926906042,0.00035386673808995676,9.070311833088616e-05,5.401956349206383e-05,5.267579365079295e-05,-5.7463682078164316e-05,1.8648289810085945e-05,-7.498658698538732e-06,323.6160839224177,-262.64660391285037,-574.8807091626851,101.76500802480803,413.82723126818604,84.97881145688072,0.5000878741092059,0.0
2015-10-12,16.17,2017.46,-0.008,-0.0088,0.6236556772908408,0.9639234949092608,0.0012755038736604885,0.9709908183315529,0.8412478355122542,1.0584062996752597,0.010186142547598673,0.010397085219919229,-0.00021094267232055555,9.018923225907861e-05,5.426206349206382e-05,5.289166666666597e-05,-5.736378549732593e-05,1.908752892173821e-05,-7.0592449250612146e-06,335.42879589235247,-315.5463648300524,-623.3968537348892,108.40228066560064,470.3556811627714,73.42608637929285,0.5024958188981983,2.0
2015-10-13,17.67,2003.69,-0.0045000000000000005,0.006400000000000001,0.6284178840194817,0.9592594795421577,-0.006825414134604912,0.948225779526254,0.8394961047689965,1.0687828712248102,0.011131053730121743,0.010382036634419788,0.0007490170957019544,8.929793791744188e-05,5.28489285714289e-05,5.27674999999993e-05,-5.450773991310399e-05,1.9910655052703822e-05,-8.731357427432685e-06,337.40592949808604,-339.09295444310726,-652.0295110049334,109.3896952003717,499.2842012596764,71.00113344836906,0.4970527773743376,0.0
2015-10-14,18.03,1994.24,-0.0016000000000000003,0.0027999999999999995,0.6304494023904424,0.9590456617972642,-0.004716298429397803,0.9410622448101499,0.8378251332228793,1.0620652926452558,0.011357832413927278,0.010367375512500481,0.0009904569014267967,8.93763132790291e-05,5.2716230158730495e-05,5.270718253968184e-05,-5.451517343817657e-05,1.9716063678386097e-05,-9.040401884524952e-06,319.0843750063915,-309.0667805288608,-647.6867474110029,100.06450762492307,487.5796000561976,90.59067172930038,0.4873455905199692,0.0
2015-10-15,16.05,2023.86,0.008600000000000002,0.0103,0.6486371687851807,0.9788003652058519,0.01485277599486512,0.9320064612289052,0.8672691927203637,1.0866420759306104,0.010110549652996828,0.010348677270052672,-0.00023812761705584336,8.999135105390213e-05,5.166623015873049e-05,5.084246031745962e-05,-5.2241226598721574e-05,1.9407161971803082e-05,-4.799328400682541e-06,305.956131055785,-290.51387354174767,-649.9956759740634,93.19809629666105,484.0155593748633,104.83368201166984,0.4800077717913773,2.0
2015-10-16,15.05,2033.11,-0.0088,-0.0067,0.6486471226206327,0.9787576029216554,0.004570474242289402,0.9097939771224061,0.8555551585352436,1.09145032102901,0.009480608864648115,0.010323242160840577,-0.0008426332961924618,9.007416144796633e-05,5.103242063492097e-05,5.0831666666665965e-05,-5.2494902317731535e-05,1.9216735612522868e-05,-5.318172389805416e-06,254.7595384870626,-198.99742910446497,-626.6096293358609,65.26628650561696,436.29716775507524,149.49952576522716,0.46637163014630534,2.0
2015-10-19,14.98,2033.66,0.0017000000000000001,-0.0052,0.6520090384493812,0.9739807310440862,0.00027052151629769483,0.9297496703565746,0.856416051228477,1.0778583391634335,0.009436513009463706,0.010301794176856324,-0.0008652811673926179,8.941572080121464e-05,4.948817460317494e-05,5.0786428571427876e-05,-5.055229906398073e-05,1.977963936788241e-05,-6.262970973249417e-06,206.16207102771682,-114.41597658816869,-605.7436714268312,38.76820797116997,394.39777199917864,190.1258096160323,0.45529083683871163,2.0
2015-10-20,15.75,2030.77,0.0069,0.014499999999999999,0.6501729969012879,0.9702692847657078,-0.001421083170244808,0.9398302811786311,0.869965038521368,1.066575280592013,0.009921567416492215,0.010289507831718493,-0.0003679404152262776,8.909203546676237e-05,4.961674603174637e-05,5.161404761904692e-05,-5.039440835469323e-05,1.9622707055967645e-05,-5.427535571997283e-06,161.94324248582706,-40.21762520223895,-593.0629257483182,14.380733819929105,361.7204771022476,226.90211269898737,0.4441244652673665,0.0
2015-10-21,16.7,2018.94,-0.0129,-0.010700000000000001,0.6480550085372837,0.9582674334408487,-0.005825376581296671,0.9374560130875377,0.8607424868578752,1.0400045330915682,0.01052001116542349,0.01028675809018205,0.0002332530752414408,8.77062214251722e-05,4.984789682539717e-05,5.206833333333263e-05,-4.82143561372581e-05,2.0045168737202578e-05,-4.366019730600963e-06,131.0118321111228,0.594811404489981,-604.8057460317979,-5.0445025037327795,354.40176564483454,242.56576682772982,0.43650091765417454,0.0
2015-10-22,14.45,2052.51,-0.011200000000000002,-0.0052,0.6488086558527837,0.9621603585657459,0.016627537222502875,0.9298390066616077,0.8561810078254315,1.065071531983127,0.009102644391638888,0.010283258419135667,-0.0011806140274967791,8.859191627269759e-05,5.0307539682540015e-05,5.2175595238094546e-05,-4.9815434551791235e-05,1.9482962493618176e-05,-3.947340795547527e-06,109.5387912449676,21.78313698647426,-628.7937264329581,-21.0554225307568,357.63660749410775,244.0132132402037,0.43171728046108737,0.0
2015-10-23,14.46,2075.15,-0.008,0.0042000000000000015,0.6459643268197097,0.9626719913994902,0.011030396928638497,0.9215708808155808,0.8638370019675459,1.0637321741626604,0.009108943799522377,0.010276396564119727,-0.00116745276459735,8.847404353820895e-05,5.055829365079398e-05,5.2157936507935805e-05,-5.058894484895842e-05,2.0286359680906954e-05,-4.202020489470249e-06,83.89215415863241,43.07941700765796,-658.7487616694889,-39.77599304985148,366.4957096996738,243.48422918502214,0.42320479082823115,0.0
2015-10-26,15.29,2071.18,-0.0086,-0.0132,0.6464469076076689,0.9600516695124353,-0.0019131147145990957,0.9191603332400069,0.8508177997221027,1.0542609616304757,0.009631794653851805,0.010272784403646854,-0.0006409897497950488,8.829114247841413e-05,5.0708928571428906e-05,5.2835039682538984e-05,-5.013671999106529e-05,2.037170388087669e-05,-3.2553288433562927e-06,64.45940151400644,60.11824749918047,-683.1528495742169,-54.62857820377345,369.8006747784071,242.1252828196423,0.4148120017831811,2.0
